,training,target,algs,NB,trainsize,targetsize
105,26,1,"('aes256', 'sha256')",0.50115966796875,8192,65536
106,26,2,"('aes256', 'sha256')",0.4989013671875,8192,65536
107,26,3,"('aes256', 'sha256')",0.4976348876953125,8192,65536
108,27,0,"('aes256', 'sha256')",0.4992523193359375,8192,65536
109,27,1,"('aes256', 'sha256')",0.50115966796875,8192,65536
110,27,2,"('aes256', 'sha256')",0.4989013671875,8192,65536
111,27,3,"('aes256', 'sha256')",0.4976348876953125,8192,65536
112,28,0,"('aes256', 'sha256')",0.5007476806640625,8192,65536
113,28,1,"('aes256', 'sha256')",0.49884033203125,8192,65536
114,28,2,"('aes256', 'sha256')",0.5010986328125,8192,65536
115,28,3,"('aes256', 'sha256')",0.5023651123046875,8192,65536
116,29,0,"('aes256', 'sha256')",0.4992523193359375,8192,65536
117,29,1,"('aes256', 'sha256')",0.50115966796875,8192,65536
118,29,2,"('aes256', 'sha256')",0.4989013671875,8192,65536
119,29,3,"('aes256', 'sha256')",0.4976348876953125,8192,65536
120,30,0,"('aes256', 'sha256')",0.5007476806640625,8192,65536
121,30,1,"('aes256', 'sha256')",0.49884033203125,8192,65536
122,30,2,"('aes256', 'sha256')",0.5010986328125,8192,65536
123,30,3,"('aes256', 'sha256')",0.5023651123046875,8192,65536
124,31,0,"('aes256', 'sha256')",0.4992523193359375,8192,65536
125,31,1,"('aes256', 'sha256')",0.50115966796875,8192,65536
126,31,2,"('aes256', 'sha256')",0.4989013671875,8192,65536
127,31,3,"('aes256', 'sha256')",0.4976348876953125,8192,65536
128,32,0,"('aes256', 'sha256')",0.5007476806640625,8192,65536
129,32,1,"('aes256', 'sha256')",0.49884033203125,8192,65536
130,32,2,"('aes256', 'sha256')",0.5010986328125,8192,65536
131,32,3,"('aes256', 'sha256')",0.5023651123046875,8192,65536
132,33,0,"('aes256', 'sha256')",0.5007476806640625,8192,65536
133,33,1,"('aes256', 'sha256')",0.49884033203125,8192,65536
134,33,2,"('aes256', 'sha256')",0.5010986328125,8192,65536
135,33,3,"('aes256', 'sha256')",0.5023651123046875,8192,65536
136,34,0,"('aes256', 'sha256')",0.5007476806640625,8192,65536
137,34,1,"('aes256', 'sha256')",0.49884033203125,8192,65536
138,34,2,"('aes256', 'sha256')",0.5010986328125,8192,65536
139,34,3,"('aes256', 'sha256')",0.5023651123046875,8192,65536
140,35,0,"('aes256', 'sha256')",0.4992523193359375,8192,65536
141,35,1,"('aes256', 'sha256')",0.50115966796875,8192,65536
142,35,2,"('aes256', 'sha256')",0.4989013671875,8192,65536
143,35,3,"('aes256', 'sha256')",0.4976348876953125,8192,65536
144,36,0,"('aes256', 'sha256')",0.4992523193359375,8192,65536
145,36,1,"('aes256', 'sha256')",0.50115966796875,8192,65536
146,36,2,"('aes256', 'sha256')",0.4989013671875,8192,65536
147,36,3,"('aes256', 'sha256')",0.4976348876953125,8192,65536
148,37,0,"('aes256', 'sha256')",0.4992523193359375,8192,65536
149,37,1,"('aes256', 'sha256')",0.50115966796875,8192,65536
150,37,2,"('aes256', 'sha256')",0.4989013671875,8192,65536
151,37,3,"('aes256', 'sha256')",0.4976348876953125,8192,65536
152,38,0,"('aes256', 'sha256')",0.4992523193359375,8192,65536
153,38,1,"('aes256', 'sha256')",0.50115966796875,8192,65536
154,38,2,"('aes256', 'sha256')",0.4989013671875,8192,65536
155,38,3,"('aes256', 'sha256')",0.4976348876953125,8192,65536
156,39,0,"('aes256', 'sha256')",0.5007476806640625,8192,65536
157,39,1,"('aes256', 'sha256')",0.49884033203125,8192,65536
158,39,2,"('aes256', 'sha256')",0.5010986328125,8192,65536
159,39,3,"('aes256', 'sha256')",0.5023651123046875,8192,65536
160,40,0,"('aes256', 'sha256')",0.4992523193359375,8192,65536
161,40,1,"('aes256', 'sha256')",0.50115966796875,8192,65536
162,40,2,"('aes256', 'sha256')",0.4989013671875,8192,65536
163,40,3,"('aes256', 'sha256')",0.4976348876953125,8192,65536
164,41,0,"('aes256', 'sha256')",0.5007476806640625,8192,65536
165,41,1,"('aes256', 'sha256')",0.49884033203125,8192,65536
166,41,2,"('aes256', 'sha256')",0.5010986328125,8192,65536
167,41,3,"('aes256', 'sha256')",0.5023651123046875,8192,65536
168,42,0,"('aes256', 'sha256')",0.5007476806640625,8192,65536
169,42,1,"('aes256', 'sha256')",0.49884033203125,8192,65536
170,42,2,"('aes256', 'sha256')",0.5010986328125,8192,65536
171,42,3,"('aes256', 'sha256')",0.5023651123046875,8192,65536
172,43,0,"('aes256', 'sha256')",0.5007476806640625,8192,65536
173,43,1,"('aes256', 'sha256')",0.49884033203125,8192,65536
174,43,2,"('aes256', 'sha256')",0.5010986328125,8192,65536
175,43,3,"('aes256', 'sha256')",0.5023651123046875,8192,65536
176,44,0,"('aes256', 'sha256')",0.49847412109375,8192,65536
177,44,1,"('aes256', 'sha256')",0.5008926391601562,8192,65536
178,44,2,"('aes256', 'sha256')",0.49927520751953125,8192,65536
179,44,3,"('aes256', 'sha256')",0.496978759765625,8192,65536
180,45,0,"('aes256', 'sha256')",0.4992523193359375,8192,65536
181,45,1,"('aes256', 'sha256')",0.50115966796875,8192,65536
182,45,2,"('aes256', 'sha256')",0.4989013671875,8192,65536
183,45,3,"('aes256', 'sha256')",0.4976348876953125,8192,65536
184,46,0,"('aes256', 'sha256')",0.5007476806640625,8192,65536
185,46,1,"('aes256', 'sha256')",0.49884033203125,8192,65536
186,46,2,"('aes256', 'sha256')",0.5010986328125,8192,65536
187,46,3,"('aes256', 'sha256')",0.5023651123046875,8192,65536
188,47,0,"('aes256', 'sha256')",0.4992523193359375,8192,65536
189,47,1,"('aes256', 'sha256')",0.50115966796875,8192,65536
190,47,2,"('aes256', 'sha256')",0.4989013671875,8192,65536
191,47,3,"('aes256', 'sha256')",0.4976348876953125,8192,65536
192,48,0,"('aes256', 'sha256')",0.5007476806640625,8192,65536
193,48,1,"('aes256', 'sha256')",0.49884033203125,8192,65536
194,48,2,"('aes256', 'sha256')",0.5010986328125,8192,65536
195,48,3,"('aes256', 'sha256')",0.5023651123046875,8192,65536
196,49,0,"('aes256', 'sha256')",0.5007476806640625,8192,65536
197,49,1,"('aes256', 'sha256')",0.49884033203125,8192,65536
198,49,2,"('aes256', 'sha256')",0.5010986328125,8192,65536
199,49,3,"('aes256', 'sha256')",0.5023651123046875,8192,65536
200,50,0,"('aes256', 'sha256')",0.4992523193359375,8192,65536
201,50,1,"('aes256', 'sha256')",0.50115966796875,8192,65536
202,50,2,"('aes256', 'sha256')",0.4989013671875,8192,65536
203,50,3,"('aes256', 'sha256')",0.4976348876953125,8192,65536
204,51,0,"('aes256', 'sha256')",0.5007476806640625,8192,65536
205,51,1,"('aes256', 'sha256')",0.49884033203125,8192,65536
206,51,2,"('aes256', 'sha256')",0.5010986328125,8192,65536
207,51,3,"('aes256', 'sha256')",0.5023651123046875,8192,65536
208,52,0,"('aes256', 'sha256')",0.5007476806640625,8192,65536
209,52,1,"('aes256', 'sha256')",0.49884033203125,8192,65536
210,52,2,"('aes256', 'sha256')",0.5010986328125,8192,65536
211,52,3,"('aes256', 'sha256')",0.5023651123046875,8192,65536
212,53,0,"('aes256', 'sha256')",0.4992523193359375,8192,65536
213,53,1,"('aes256', 'sha256')",0.50115966796875,8192,65536
214,53,2,"('aes256', 'sha256')",0.4989013671875,8192,65536
215,53,3,"('aes256', 'sha256')",0.4976348876953125,8192,65536
216,54,0,"('aes256', 'sha256')",0.5007476806640625,8192,65536
217,54,1,"('aes256', 'sha256')",0.49884033203125,8192,65536
218,54,2,"('aes256', 'sha256')",0.5010986328125,8192,65536
219,54,3,"('aes256', 'sha256')",0.5023651123046875,8192,65536
220,55,0,"('aes256', 'sha256')",0.4992523193359375,8192,65536
221,55,1,"('aes256', 'sha256')",0.50115966796875,8192,65536
222,55,2,"('aes256', 'sha256')",0.4989013671875,8192,65536
223,55,3,"('aes256', 'sha256')",0.4976348876953125,8192,65536
224,56,0,"('aes256', 'sha256')",0.5007476806640625,8192,65536
225,56,1,"('aes256', 'sha256')",0.49884033203125,8192,65536
226,56,2,"('aes256', 'sha256')",0.5010986328125,8192,65536
227,56,3,"('aes256', 'sha256')",0.5023651123046875,8192,65536
228,57,0,"('aes256', 'sha256')",0.4992523193359375,8192,65536
229,57,1,"('aes256', 'sha256')",0.50115966796875,8192,65536
230,57,2,"('aes256', 'sha256')",0.4989013671875,8192,65536
231,57,3,"('aes256', 'sha256')",0.4976348876953125,8192,65536
232,58,0,"('aes256', 'sha256')",0.4992523193359375,8192,65536
233,58,1,"('aes256', 'sha256')",0.50115966796875,8192,65536
234,58,2,"('aes256', 'sha256')",0.4989013671875,8192,65536
235,58,3,"('aes256', 'sha256')",0.4976348876953125,8192,65536
236,59,0,"('aes256', 'sha256')",0.5007476806640625,8192,65536
237,59,1,"('aes256', 'sha256')",0.49884033203125,8192,65536
238,59,2,"('aes256', 'sha256')",0.5010986328125,8192,65536
239,59,3,"('aes256', 'sha256')",0.5023651123046875,8192,65536
240,60,0,"('aes256', 'sha256')",0.4992523193359375,8192,65536
241,60,1,"('aes256', 'sha256')",0.50115966796875,8192,65536
242,60,2,"('aes256', 'sha256')",0.4989013671875,8192,65536
243,60,3,"('aes256', 'sha256')",0.4976348876953125,8192,65536
244,61,0,"('aes256', 'sha256')",0.4992523193359375,8192,65536
245,61,1,"('aes256', 'sha256')",0.50115966796875,8192,65536
246,61,2,"('aes256', 'sha256')",0.4989013671875,8192,65536
247,61,3,"('aes256', 'sha256')",0.4976348876953125,8192,65536
248,62,0,"('aes256', 'sha256')",0.5007476806640625,8192,65536
249,62,1,"('aes256', 'sha256')",0.49884033203125,8192,65536
250,62,2,"('aes256', 'sha256')",0.5010986328125,8192,65536
251,62,3,"('aes256', 'sha256')",0.5023651123046875,8192,65536
252,63,0,"('aes256', 'sha256')",0.5007476806640625,8192,65536
253,63,1,"('aes256', 'sha256')",0.49884033203125,8192,65536
254,63,2,"('aes256', 'sha256')",0.5010986328125,8192,65536
255,63,3,"('aes256', 'sha256')",0.5023651123046875,8192,65536
256,64,0,"('aes256', 'sha256')",0.5007476806640625,8192,65536
257,64,1,"('aes256', 'sha256')",0.49884033203125,8192,65536
258,64,2,"('aes256', 'sha256')",0.5010986328125,8192,65536
259,64,3,"('aes256', 'sha256')",0.5023651123046875,8192,65536
260,65,0,"('aes256', 'sha256')",0.5007476806640625,8192,65536
261,65,1,"('aes256', 'sha256')",0.49884033203125,8192,65536
262,65,2,"('aes256', 'sha256')",0.5010986328125,8192,65536
263,65,3,"('aes256', 'sha256')",0.5023651123046875,8192,65536
264,66,0,"('aes256', 'sha256')",0.4992523193359375,8192,65536
265,66,1,"('aes256', 'sha256')",0.50115966796875,8192,65536
266,66,2,"('aes256', 'sha256')",0.4989013671875,8192,65536
267,66,3,"('aes256', 'sha256')",0.4976348876953125,8192,65536
268,67,0,"('aes256', 'sha256')",0.4992523193359375,8192,65536
269,67,1,"('aes256', 'sha256')",0.50115966796875,8192,65536
270,67,2,"('aes256', 'sha256')",0.4989013671875,8192,65536
271,67,3,"('aes256', 'sha256')",0.4976348876953125,8192,65536
272,68,0,"('aes256', 'sha256')",0.4992523193359375,8192,65536
273,68,1,"('aes256', 'sha256')",0.50115966796875,8192,65536
274,68,2,"('aes256', 'sha256')",0.4989013671875,8192,65536
275,68,3,"('aes256', 'sha256')",0.4976348876953125,8192,65536
276,69,0,"('aes256', 'sha256')",0.4992523193359375,8192,65536
277,69,1,"('aes256', 'sha256')",0.50115966796875,8192,65536
278,69,2,"('aes256', 'sha256')",0.4989013671875,8192,65536
279,69,3,"('aes256', 'sha256')",0.4976348876953125,8192,65536
280,70,0,"('aes256', 'sha256')",0.5007476806640625,8192,65536
281,70,1,"('aes256', 'sha256')",0.49884033203125,8192,65536
282,70,2,"('aes256', 'sha256')",0.5010986328125,8192,65536
283,70,3,"('aes256', 'sha256')",0.5023651123046875,8192,65536
284,71,0,"('aes256', 'sha256')",0.4992523193359375,8192,65536
285,71,1,"('aes256', 'sha256')",0.50115966796875,8192,65536
286,71,2,"('aes256', 'sha256')",0.4989013671875,8192,65536
287,71,3,"('aes256', 'sha256')",0.4976348876953125,8192,65536
288,72,0,"('aes256', 'sha256')",0.5007476806640625,8192,65536
289,72,1,"('aes256', 'sha256')",0.49884033203125,8192,65536
290,72,2,"('aes256', 'sha256')",0.5010986328125,8192,65536
