,training,target,algs,NB,trainsize,targetsize
1063,265,3,"('tdea', 'aes256')",0.498565673828125,8192,65536
1064,266,0,"('tdea', 'aes256')",0.49837493896484375,8192,65536
1065,266,1,"('tdea', 'aes256')",0.49880218505859375,8192,65536
1066,266,2,"('tdea', 'aes256')",0.5015487670898438,8192,65536
1067,266,3,"('tdea', 'aes256')",0.498565673828125,8192,65536
1068,267,0,"('tdea', 'aes256')",0.49837493896484375,8192,65536
1069,267,1,"('tdea', 'aes256')",0.49880218505859375,8192,65536
1070,267,2,"('tdea', 'aes256')",0.5015487670898438,8192,65536
1071,267,3,"('tdea', 'aes256')",0.498565673828125,8192,65536
1072,268,0,"('tdea', 'aes256')",0.5000076293945312,8192,65536
1073,268,1,"('tdea', 'aes256')",0.5002593994140625,8192,65536
1074,268,2,"('tdea', 'aes256')",0.4988555908203125,8192,65536
1075,268,3,"('tdea', 'aes256')",0.5009613037109375,8192,65536
1076,269,0,"('tdea', 'aes256')",0.5016250610351562,8192,65536
1077,269,1,"('tdea', 'aes256')",0.5011978149414062,8192,65536
1078,269,2,"('tdea', 'aes256')",0.49845123291015625,8192,65536
1079,269,3,"('tdea', 'aes256')",0.501434326171875,8192,65536
1080,270,0,"('tdea', 'aes256')",0.49837493896484375,8192,65536
1081,270,1,"('tdea', 'aes256')",0.49880218505859375,8192,65536
1082,270,2,"('tdea', 'aes256')",0.5015487670898438,8192,65536
1083,270,3,"('tdea', 'aes256')",0.498565673828125,8192,65536
1084,271,0,"('tdea', 'aes256')",0.5018157958984375,8192,65536
1085,271,1,"('tdea', 'aes256')",0.5004196166992188,8192,65536
1086,271,2,"('tdea', 'aes256')",0.49843597412109375,8192,65536
1087,271,3,"('tdea', 'aes256')",0.5021820068359375,8192,65536
1088,272,0,"('tdea', 'aes256')",0.49837493896484375,8192,65536
1089,272,1,"('tdea', 'aes256')",0.49880218505859375,8192,65536
1090,272,2,"('tdea', 'aes256')",0.5015487670898438,8192,65536
1091,272,3,"('tdea', 'aes256')",0.498565673828125,8192,65536
1092,273,0,"('tdea', 'aes256')",0.49837493896484375,8192,65536
1093,273,1,"('tdea', 'aes256')",0.49880218505859375,8192,65536
1094,273,2,"('tdea', 'aes256')",0.5015487670898438,8192,65536
1095,273,3,"('tdea', 'aes256')",0.498565673828125,8192,65536
1096,274,0,"('tdea', 'aes256')",0.5016250610351562,8192,65536
1097,274,1,"('tdea', 'aes256')",0.5011978149414062,8192,65536
1098,274,2,"('tdea', 'aes256')",0.49845123291015625,8192,65536
1099,274,3,"('tdea', 'aes256')",0.501434326171875,8192,65536
1100,275,0,"('tdea', 'aes256')",0.49837493896484375,8192,65536
1101,275,1,"('tdea', 'aes256')",0.49880218505859375,8192,65536
1102,275,2,"('tdea', 'aes256')",0.5015487670898438,8192,65536
1103,275,3,"('tdea', 'aes256')",0.498565673828125,8192,65536
1104,276,0,"('tdea', 'aes256')",0.5016250610351562,8192,65536
1105,276,1,"('tdea', 'aes256')",0.5011978149414062,8192,65536
1106,276,2,"('tdea', 'aes256')",0.49845123291015625,8192,65536
1107,276,3,"('tdea', 'aes256')",0.501434326171875,8192,65536
1108,277,0,"('tdea', 'aes256')",0.49837493896484375,8192,65536
1109,277,1,"('tdea', 'aes256')",0.49880218505859375,8192,65536
1110,277,2,"('tdea', 'aes256')",0.5015487670898438,8192,65536
1111,277,3,"('tdea', 'aes256')",0.498565673828125,8192,65536
1112,278,0,"('tdea', 'aes256')",0.49837493896484375,8192,65536
1113,278,1,"('tdea', 'aes256')",0.49880218505859375,8192,65536
1114,278,2,"('tdea', 'aes256')",0.5015487670898438,8192,65536
1115,278,3,"('tdea', 'aes256')",0.498565673828125,8192,65536
1116,279,0,"('tdea', 'aes256')",0.49837493896484375,8192,65536
1117,279,1,"('tdea', 'aes256')",0.49880218505859375,8192,65536
1118,279,2,"('tdea', 'aes256')",0.5015487670898438,8192,65536
1119,279,3,"('tdea', 'aes256')",0.498565673828125,8192,65536
1120,280,0,"('tdea', 'aes256')",0.5016250610351562,8192,65536
1121,280,1,"('tdea', 'aes256')",0.5011978149414062,8192,65536
1122,280,2,"('tdea', 'aes256')",0.49845123291015625,8192,65536
1123,280,3,"('tdea', 'aes256')",0.501434326171875,8192,65536
1124,281,0,"('tdea', 'aes256')",0.49837493896484375,8192,65536
1125,281,1,"('tdea', 'aes256')",0.49880218505859375,8192,65536
1126,281,2,"('tdea', 'aes256')",0.5015487670898438,8192,65536
1127,281,3,"('tdea', 'aes256')",0.498565673828125,8192,65536
1128,282,0,"('tdea', 'aes256')",0.49837493896484375,8192,65536
1129,282,1,"('tdea', 'aes256')",0.49880218505859375,8192,65536
1130,282,2,"('tdea', 'aes256')",0.5015487670898438,8192,65536
1131,282,3,"('tdea', 'aes256')",0.498565673828125,8192,65536
1132,283,0,"('tdea', 'aes256')",0.49837493896484375,8192,65536
1133,283,1,"('tdea', 'aes256')",0.49880218505859375,8192,65536
1134,283,2,"('tdea', 'aes256')",0.5015487670898438,8192,65536
1135,283,3,"('tdea', 'aes256')",0.498565673828125,8192,65536
1136,284,0,"('tdea', 'aes256')",0.5016250610351562,8192,65536
1137,284,1,"('tdea', 'aes256')",0.5011978149414062,8192,65536
1138,284,2,"('tdea', 'aes256')",0.49845123291015625,8192,65536
1139,284,3,"('tdea', 'aes256')",0.501434326171875,8192,65536
1140,285,0,"('tdea', 'aes256')",0.49837493896484375,8192,65536
1141,285,1,"('tdea', 'aes256')",0.49880218505859375,8192,65536
1142,285,2,"('tdea', 'aes256')",0.5015487670898438,8192,65536
1143,285,3,"('tdea', 'aes256')",0.498565673828125,8192,65536
1144,286,0,"('tdea', 'aes256')",0.49837493896484375,8192,65536
1145,286,1,"('tdea', 'aes256')",0.49880218505859375,8192,65536
1146,286,2,"('tdea', 'aes256')",0.5015487670898438,8192,65536
1147,286,3,"('tdea', 'aes256')",0.498565673828125,8192,65536
1148,287,0,"('tdea', 'aes256')",0.49837493896484375,8192,65536
1149,287,1,"('tdea', 'aes256')",0.49880218505859375,8192,65536
1150,287,2,"('tdea', 'aes256')",0.5015487670898438,8192,65536
1151,287,3,"('tdea', 'aes256')",0.498565673828125,8192,65536
1152,288,0,"('tdea', 'aes256')",0.49837493896484375,8192,65536
1153,288,1,"('tdea', 'aes256')",0.49880218505859375,8192,65536
1154,288,2,"('tdea', 'aes256')",0.5015487670898438,8192,65536
1155,288,3,"('tdea', 'aes256')",0.498565673828125,8192,65536
1156,289,0,"('tdea', 'aes256')",0.5016250610351562,8192,65536
1157,289,1,"('tdea', 'aes256')",0.5011978149414062,8192,65536
1158,289,2,"('tdea', 'aes256')",0.49845123291015625,8192,65536
1159,289,3,"('tdea', 'aes256')",0.501434326171875,8192,65536
1160,290,0,"('tdea', 'aes256')",0.49837493896484375,8192,65536
1161,290,1,"('tdea', 'aes256')",0.49880218505859375,8192,65536
1162,290,2,"('tdea', 'aes256')",0.5015487670898438,8192,65536
1163,290,3,"('tdea', 'aes256')",0.498565673828125,8192,65536
1164,291,0,"('tdea', 'aes256')",0.5016250610351562,8192,65536
1165,291,1,"('tdea', 'aes256')",0.5011978149414062,8192,65536
1166,291,2,"('tdea', 'aes256')",0.49845123291015625,8192,65536
1167,291,3,"('tdea', 'aes256')",0.501434326171875,8192,65536
1168,292,0,"('tdea', 'aes256')",0.499176025390625,8192,65536
1169,292,1,"('tdea', 'aes256')",0.49970245361328125,8192,65536
1170,292,2,"('tdea', 'aes256')",0.5005035400390625,8192,65536
1171,292,3,"('tdea', 'aes256')",0.499481201171875,8192,65536
1172,293,0,"('tdea', 'aes256')",0.49837493896484375,8192,65536
1173,293,1,"('tdea', 'aes256')",0.49880218505859375,8192,65536
1174,293,2,"('tdea', 'aes256')",0.5015487670898438,8192,65536
1175,293,3,"('tdea', 'aes256')",0.498565673828125,8192,65536
1176,294,0,"('tdea', 'aes256')",0.5016250610351562,8192,65536
1177,294,1,"('tdea', 'aes256')",0.5011978149414062,8192,65536
1178,294,2,"('tdea', 'aes256')",0.49845123291015625,8192,65536
1179,294,3,"('tdea', 'aes256')",0.501434326171875,8192,65536
1180,295,0,"('tdea', 'aes256')",0.49837493896484375,8192,65536
1181,295,1,"('tdea', 'aes256')",0.49880218505859375,8192,65536
1182,295,2,"('tdea', 'aes256')",0.5015487670898438,8192,65536
1183,295,3,"('tdea', 'aes256')",0.498565673828125,8192,65536
1184,296,0,"('tdea', 'aes256')",0.49837493896484375,8192,65536
1185,296,1,"('tdea', 'aes256')",0.49880218505859375,8192,65536
1186,296,2,"('tdea', 'aes256')",0.5015487670898438,8192,65536
1187,296,3,"('tdea', 'aes256')",0.498565673828125,8192,65536
1188,297,0,"('tdea', 'aes256')",0.49837493896484375,8192,65536
1189,297,1,"('tdea', 'aes256')",0.49880218505859375,8192,65536
1190,297,2,"('tdea', 'aes256')",0.5015487670898438,8192,65536
1191,297,3,"('tdea', 'aes256')",0.498565673828125,8192,65536
1192,298,0,"('tdea', 'aes256')",0.49837493896484375,8192,65536
1193,298,1,"('tdea', 'aes256')",0.49880218505859375,8192,65536
1194,298,2,"('tdea', 'aes256')",0.5015487670898438,8192,65536
1195,298,3,"('tdea', 'aes256')",0.498565673828125,8192,65536
1196,299,0,"('tdea', 'aes256')",0.49837493896484375,8192,65536
1197,299,1,"('tdea', 'aes256')",0.49880218505859375,8192,65536
1198,299,2,"('tdea', 'aes256')",0.5015487670898438,8192,65536
1199,299,3,"('tdea', 'aes256')",0.498565673828125,8192,65536
1200,300,0,"('tdea', 'aes256')",0.5016250610351562,8192,65536
1201,300,1,"('tdea', 'aes256')",0.5011978149414062,8192,65536
1202,300,2,"('tdea', 'aes256')",0.49845123291015625,8192,65536
1203,300,3,"('tdea', 'aes256')",0.501434326171875,8192,65536
1204,301,0,"('tdea', 'aes256')",0.49837493896484375,8192,65536
1205,301,1,"('tdea', 'aes256')",0.49880218505859375,8192,65536
1206,301,2,"('tdea', 'aes256')",0.5015487670898438,8192,65536
1207,301,3,"('tdea', 'aes256')",0.498565673828125,8192,65536
1208,302,0,"('tdea', 'aes256')",0.49837493896484375,8192,65536
1209,302,1,"('tdea', 'aes256')",0.49880218505859375,8192,65536
1210,302,2,"('tdea', 'aes256')",0.5015487670898438,8192,65536
1211,302,3,"('tdea', 'aes256')",0.498565673828125,8192,65536
1212,303,0,"('tdea', 'aes256')",0.49837493896484375,8192,65536
1213,303,1,"('tdea', 'aes256')",0.49880218505859375,8192,65536
1214,303,2,"('tdea', 'aes256')",0.5015487670898438,8192,65536
1215,303,3,"('tdea', 'aes256')",0.498565673828125,8192,65536
1216,304,0,"('tdea', 'aes256')",0.5016250610351562,8192,65536
1217,304,1,"('tdea', 'aes256')",0.5011978149414062,8192,65536
1218,304,2,"('tdea', 'aes256')",0.49845123291015625,8192,65536
1219,304,3,"('tdea', 'aes256')",0.501434326171875,8192,65536
1220,305,0,"('tdea', 'aes256')",0.49837493896484375,8192,65536
1221,305,1,"('tdea', 'aes256')",0.49880218505859375,8192,65536
1222,305,2,"('tdea', 'aes256')",0.5015487670898438,8192,65536
1223,305,3,"('tdea', 'aes256')",0.498565673828125,8192,65536
1224,306,0,"('tdea', 'aes256')",0.5016250610351562,8192,65536
1225,306,1,"('tdea', 'aes256')",0.5011978149414062,8192,65536
1226,306,2,"('tdea', 'aes256')",0.49845123291015625,8192,65536
1227,306,3,"('tdea', 'aes256')",0.501434326171875,8192,65536
1228,307,0,"('tdea', 'aes256')",0.5016250610351562,8192,65536
1229,307,1,"('tdea', 'aes256')",0.5011978149414062,8192,65536
1230,307,2,"('tdea', 'aes256')",0.49845123291015625,8192,65536
1231,307,3,"('tdea', 'aes256')",0.501434326171875,8192,65536
1232,308,0,"('tdea', 'aes256')",0.49837493896484375,8192,65536
1233,308,1,"('tdea', 'aes256')",0.49880218505859375,8192,65536
1234,308,2,"('tdea', 'aes256')",0.5015487670898438,8192,65536
1235,308,3,"('tdea', 'aes256')",0.498565673828125,8192,65536
1236,309,0,"('tdea', 'aes256')",0.49837493896484375,8192,65536
1237,309,1,"('tdea', 'aes256')",0.49880218505859375,8192,65536
1238,309,2,"('tdea', 'aes256')",0.5015487670898438,8192,65536
1239,309,3,"('tdea', 'aes256')",0.498565673828125,8192,65536
1240,310,0,"('tdea', 'aes256')",0.49837493896484375,8192,65536
1241,310,1,"('tdea', 'aes256')",0.49880218505859375,8192,65536
1242,310,2,"('tdea', 'aes256')",0.5015487670898438,8192,65536
1243,310,3,"('tdea', 'aes256')",0.498565673828125,8192,65536
1244,311,0,"('tdea', 'aes256')",0.5016250610351562,8192,65536
1245,311,1,"('tdea', 'aes256')",0.5011978149414062,8192,65536
1246,311,2,"('tdea', 'aes256')",0.49845123291015625,8192,65536
1247,311,3,"('tdea', 'aes256')",0.501434326171875,8192,65536
1248,312,0,"('tdea', 'aes256')",0.5016250610351562,8192,65536
1249,312,1,"('tdea', 'aes256')",0.5011978149414062,8192,65536
1250,312,2,"('tdea', 'aes256')",0.49845123291015625,8192,65536
1251,312,3,"('tdea', 'aes256')",0.501434326171875,8192,65536
1252,313,0,"('tdea', 'aes256')",0.49837493896484375,8192,65536
1253,313,1,"('tdea', 'aes256')",0.49880218505859375,8192,65536
1254,313,2,"('tdea', 'aes256')",0.5015487670898438,8192,65536
1255,313,3,"('tdea', 'aes256')",0.498565673828125,8192,65536
1256,314,0,"('tdea', 'aes256')",0.5016250610351562,8192,65536
1257,314,1,"('tdea', 'aes256')",0.5011978149414062,8192,65536
1258,314,2,"('tdea', 'aes256')",0.49845123291015625,8192,65536
1259,314,3,"('tdea', 'aes256')",0.501434326171875,8192,65536
1260,315,0,"('tdea', 'aes256')",0.49837493896484375,8192,65536
1261,315,1,"('tdea', 'aes256')",0.49880218505859375,8192,65536
1262,315,2,"('tdea', 'aes256')",0.5015487670898438,8192,65536
1263,315,3,"('tdea', 'aes256')",0.498565673828125,8192,65536
1264,316,0,"('tdea', 'aes256')",0.49837493896484375,8192,65536
1265,316,1,"('tdea', 'aes256')",0.49880218505859375,8192,65536
1266,316,2,"('tdea', 'aes256')",0.5015487670898438,8192,65536
1267,316,3,"('tdea', 'aes256')",0.498565673828125,8192,65536
1268,317,0,"('tdea', 'aes256')",0.49837493896484375,8192,65536
1269,317,1,"('tdea', 'aes256')",0.49880218505859375,8192,65536
1270,317,2,"('tdea', 'aes256')",0.5015487670898438,8192,65536
1271,317,3,"('tdea', 'aes256')",0.498565673828125,8192,65536
1272,318,0,"('tdea', 'aes256')",0.49837493896484375,8192,65536
1273,318,1,"('tdea', 'aes256')",0.49880218505859375,8192,65536
1274,318,2,"('tdea', 'aes256')",0.5015487670898438,8192,65536
1275,318,3,"('tdea', 'aes256')",0.498565673828125,8192,65536
1276,319,0,"('tdea', 'aes256')",0.5016250610351562,8192,65536
1277,319,1,"('tdea', 'aes256')",0.5011978149414062,8192,65536
1278,319,2,"('tdea', 'aes256')",0.49845123291015625,8192,65536
1279,319,3,"('tdea', 'aes256')",0.501434326171875,8192,65536
1280,320,0,"('tdea', 'aes256')",0.49837493896484375,8192,65536
1281,320,1,"('tdea', 'aes256')",0.49880218505859375,8192,65536
1282,320,2,"('tdea', 'aes256')",0.5015487670898438,8192,65536
1283,320,3,"('tdea', 'aes256')",0.498565673828125,8192,65536
1284,321,0,"('tdea', 'aes256')",0.5016250610351562,8192,65536
1285,321,1,"('tdea', 'aes256')",0.5011978149414062,8192,65536
1286,321,2,"('tdea', 'aes256')",0.49845123291015625,8192,65536
1287,321,3,"('tdea', 'aes256')",0.501434326171875,8192,65536
1288,322,0,"('tdea', 'aes256')",0.49837493896484375,8192,65536
1289,322,1,"('tdea', 'aes256')",0.49880218505859375,8192,65536
1290,322,2,"('tdea', 'aes256')",0.5015487670898438,8192,65536
1291,322,3,"('tdea', 'aes256')",0.498565673828125,8192,65536
1292,323,0,"('tdea', 'aes256')",0.5016250610351562,8192,65536
1293,323,1,"('tdea', 'aes256')",0.5011978149414062,8192,65536
1294,323,2,"('tdea', 'aes256')",0.49845123291015625,8192,65536
1295,323,3,"('tdea', 'aes256')",0.501434326171875,8192,65536
1296,324,0,"('tdea', 'aes256')",0.49837493896484375,8192,65536
1297,324,1,"('tdea', 'aes256')",0.49880218505859375,8192,65536
1298,324,2,"('tdea', 'aes256')",0.5015487670898438,8192,65536
1299,324,3,"('tdea', 'aes256')",0.498565673828125,8192,65536
1300,325,0,"('tdea', 'aes256')",0.5016250610351562,8192,65536
1301,325,1,"('tdea', 'aes256')",0.5011978149414062,8192,65536
1302,325,2,"('tdea', 'aes256')",0.49845123291015625,8192,65536
1303,325,3,"('tdea', 'aes256')",0.501434326171875,8192,65536
1304,326,0,"('tdea', 'aes256')",0.5016250610351562,8192,65536
1305,326,1,"('tdea', 'aes256')",0.5011978149414062,8192,65536
1306,326,2,"('tdea', 'aes256')",0.49845123291015625,8192,65536
1307,326,3,"('tdea', 'aes256')",0.501434326171875,8192,65536
1308,327,0,"('tdea', 'aes256')",0.5016250610351562,8192,65536
1309,327,1,"('tdea', 'aes256')",0.5011978149414062,8192,65536
1310,327,2,"('tdea', 'aes256')",0.49845123291015625,8192,65536
1311,327,3,"('tdea', 'aes256')",0.501434326171875,8192,65536
1312,328,0,"('tdea', 'aes256')",0.49837493896484375,8192,65536
1313,328,1,"('tdea', 'aes256')",0.49880218505859375,8192,65536
1314,328,2,"('tdea', 'aes256')",0.5015487670898438,8192,65536
1315,328,3,"('tdea', 'aes256')",0.498565673828125,8192,65536
1316,329,0,"('tdea', 'aes256')",0.5016250610351562,8192,65536
1317,329,1,"('tdea', 'aes256')",0.5011978149414062,8192,65536
1318,329,2,"('tdea', 'aes256')",0.49845123291015625,8192,65536
1319,329,3,"('tdea', 'aes256')",0.501434326171875,8192,65536
1320,330,0,"('tdea', 'aes256')",0.49837493896484375,8192,65536
1321,330,1,"('tdea', 'aes256')",0.49880218505859375,8192,65536
1322,330,2,"('tdea', 'aes256')",0.5015487670898438,8192,65536
1323,330,3,"('tdea', 'aes256')",0.498565673828125,8192,65536
1324,331,0,"('tdea', 'aes256')",0.49837493896484375,8192,65536
1325,331,1,"('tdea', 'aes256')",0.49880218505859375,8192,65536
1326,331,2,"('tdea', 'aes256')",0.5015487670898438,8192,65536
1327,331,3,"('tdea', 'aes256')",0.498565673828125,8192,65536
1328,332,0,"('tdea', 'aes256')",0.5016250610351562,8192,65536
1329,332,1,"('tdea', 'aes256')",0.5011978149414062,8192,65536
1330,332,2,"('tdea', 'aes256')",0.49845123291015625,8192,65536
1331,332,3,"('tdea', 'aes256')",0.501434326171875,8192,65536
1332,333,0,"('tdea', 'aes256')",0.49837493896484375,8192,65536
1333,333,1,"('tdea', 'aes256')",0.49880218505859375,8192,65536
1334,333,2,"('tdea', 'aes256')",0.5015487670898438,8192,65536
1335,333,3,"('tdea', 'aes256')",0.498565673828125,8192,65536
1336,334,0,"('tdea', 'aes256')",0.5016250610351562,8192,65536
1337,334,1,"('tdea', 'aes256')",0.5011978149414062,8192,65536
1338,334,2,"('tdea', 'aes256')",0.49845123291015625,8192,65536
1339,334,3,"('tdea', 'aes256')",0.501434326171875,8192,65536
1340,335,0,"('tdea', 'aes256')",0.5016250610351562,8192,65536
1341,335,1,"('tdea', 'aes256')",0.5011978149414062,8192,65536
1342,335,2,"('tdea', 'aes256')",0.49845123291015625,8192,65536
1343,335,3,"('tdea', 'aes256')",0.501434326171875,8192,65536
1344,336,0,"('tdea', 'aes256')",0.49837493896484375,8192,65536
1345,336,1,"('tdea', 'aes256')",0.49880218505859375,8192,65536
1346,336,2,"('tdea', 'aes256')",0.5015487670898438,8192,65536
1347,336,3,"('tdea', 'aes256')",0.498565673828125,8192,65536
1348,337,0,"('tdea', 'aes256')",0.5016250610351562,8192,65536
1349,337,1,"('tdea', 'aes256')",0.5011978149414062,8192,65536
1350,337,2,"('tdea', 'aes256')",0.49845123291015625,8192,65536
1351,337,3,"('tdea', 'aes256')",0.501434326171875,8192,65536
1352,338,0,"('tdea', 'aes256')",0.49837493896484375,8192,65536
1353,338,1,"('tdea', 'aes256')",0.49880218505859375,8192,65536
1354,338,2,"('tdea', 'aes256')",0.5015487670898438,8192,65536
1355,338,3,"('tdea', 'aes256')",0.498565673828125,8192,65536
1356,339,0,"('tdea', 'aes256')",0.49837493896484375,8192,65536
1357,339,1,"('tdea', 'aes256')",0.49880218505859375,8192,65536
1358,339,2,"('tdea', 'aes256')",0.5015487670898438,8192,65536
1359,339,3,"('tdea', 'aes256')",0.498565673828125,8192,65536
1360,340,0,"('tdea', 'aes256')",0.5016250610351562,8192,65536
1361,340,1,"('tdea', 'aes256')",0.5011978149414062,8192,65536
1362,340,2,"('tdea', 'aes256')",0.49845123291015625,8192,65536
1363,340,3,"('tdea', 'aes256')",0.501434326171875,8192,65536
1364,341,0,"('tdea', 'aes256')",0.5016250610351562,8192,65536
1365,341,1,"('tdea', 'aes256')",0.5011978149414062,8192,65536
1366,341,2,"('tdea', 'aes256')",0.49845123291015625,8192,65536
1367,341,3,"('tdea', 'aes256')",0.501434326171875,8192,65536
1368,342,0,"('tdea', 'aes256')",0.49837493896484375,8192,65536
1369,342,1,"('tdea', 'aes256')",0.49880218505859375,8192,65536
1370,342,2,"('tdea', 'aes256')",0.5015487670898438,8192,65536
1371,342,3,"('tdea', 'aes256')",0.498565673828125,8192,65536
1372,343,0,"('tdea', 'aes256')",0.49837493896484375,8192,65536
1373,343,1,"('tdea', 'aes256')",0.49880218505859375,8192,65536
1374,343,2,"('tdea', 'aes256')",0.5015487670898438,8192,65536
1375,343,3,"('tdea', 'aes256')",0.498565673828125,8192,65536
1376,344,0,"('tdea', 'aes256')",0.49837493896484375,8192,65536
1377,344,1,"('tdea', 'aes256')",0.49880218505859375,8192,65536
1378,344,2,"('tdea', 'aes256')",0.5015487670898438,8192,65536
1379,344,3,"('tdea', 'aes256')",0.498565673828125,8192,65536
1380,345,0,"('tdea', 'aes256')",0.5016250610351562,8192,65536
1381,345,1,"('tdea', 'aes256')",0.5011978149414062,8192,65536
1382,345,2,"('tdea', 'aes256')",0.49845123291015625,8192,65536
1383,345,3,"('tdea', 'aes256')",0.501434326171875,8192,65536
1384,346,0,"('tdea', 'aes256')",0.49837493896484375,8192,65536
1385,346,1,"('tdea', 'aes256')",0.49880218505859375,8192,65536
1386,346,2,"('tdea', 'aes256')",0.5015487670898438,8192,65536
1387,346,3,"('tdea', 'aes256')",0.498565673828125,8192,65536
1388,347,0,"('tdea', 'aes256')",0.5016250610351562,8192,65536
1389,347,1,"('tdea', 'aes256')",0.5011978149414062,8192,65536
1390,347,2,"('tdea', 'aes256')",0.49845123291015625,8192,65536
1391,347,3,"('tdea', 'aes256')",0.501434326171875,8192,65536
1392,348,0,"('tdea', 'aes256')",0.49837493896484375,8192,65536
1393,348,1,"('tdea', 'aes256')",0.49880218505859375,8192,65536
1394,348,2,"('tdea', 'aes256')",0.5015487670898438,8192,65536
1395,348,3,"('tdea', 'aes256')",0.498565673828125,8192,65536
1396,349,0,"('tdea', 'aes256')",0.5016250610351562,8192,65536
1397,349,1,"('tdea', 'aes256')",0.5011978149414062,8192,65536
1398,349,2,"('tdea', 'aes256')",0.49845123291015625,8192,65536
1399,349,3,"('tdea', 'aes256')",0.501434326171875,8192,65536
1400,350,0,"('tdea', 'aes256')",0.5016250610351562,8192,65536
1401,350,1,"('tdea', 'aes256')",0.5011978149414062,8192,65536
1402,350,2,"('tdea', 'aes256')",0.49845123291015625,8192,65536
1403,350,3,"('tdea', 'aes256')",0.501434326171875,8192,65536
1404,351,0,"('tdea', 'aes256')",0.5016250610351562,8192,65536
1405,351,1,"('tdea', 'aes256')",0.5011978149414062,8192,65536
1406,351,2,"('tdea', 'aes256')",0.49845123291015625,8192,65536
1407,351,3,"('tdea', 'aes256')",0.501434326171875,8192,65536
1408,352,0,"('tdea', 'aes256')",0.5016250610351562,8192,65536
1409,352,1,"('tdea', 'aes256')",0.5011978149414062,8192,65536
1410,352,2,"('tdea', 'aes256')",0.49845123291015625,8192,65536
1411,352,3,"('tdea', 'aes256')",0.501434326171875,8192,65536
1412,353,0,"('tdea', 'aes256')",0.5016250610351562,8192,65536
1413,353,1,"('tdea', 'aes256')",0.5011978149414062,8192,65536
1414,353,2,"('tdea', 'aes256')",0.49845123291015625,8192,65536
1415,353,3,"('tdea', 'aes256')",0.501434326171875,8192,65536
1416,354,0,"('tdea', 'aes256')",0.5016250610351562,8192,65536
1417,354,1,"('tdea', 'aes256')",0.5011978149414062,8192,65536
1418,354,2,"('tdea', 'aes256')",0.49845123291015625,8192,65536
1419,354,3,"('tdea', 'aes256')",0.501434326171875,8192,65536
1420,355,0,"('tdea', 'aes256')",0.5016250610351562,8192,65536
1421,355,1,"('tdea', 'aes256')",0.5011978149414062,8192,65536
1422,355,2,"('tdea', 'aes256')",0.49845123291015625,8192,65536
1423,355,3,"('tdea', 'aes256')",0.501434326171875,8192,65536
1424,356,0,"('tdea', 'aes256')",0.49837493896484375,8192,65536
1425,356,1,"('tdea', 'aes256')",0.49880218505859375,8192,65536
1426,356,2,"('tdea', 'aes256')",0.5015487670898438,8192,65536
1427,356,3,"('tdea', 'aes256')",0.498565673828125,8192,65536
1428,357,0,"('tdea', 'aes256')",0.49837493896484375,8192,65536
1429,357,1,"('tdea', 'aes256')",0.49880218505859375,8192,65536
1430,357,2,"('tdea', 'aes256')",0.5015487670898438,8192,65536
1431,357,3,"('tdea', 'aes256')",0.498565673828125,8192,65536
1432,358,0,"('tdea', 'aes256')",0.5016250610351562,8192,65536
1433,358,1,"('tdea', 'aes256')",0.5011978149414062,8192,65536
1434,358,2,"('tdea', 'aes256')",0.49845123291015625,8192,65536
1435,358,3,"('tdea', 'aes256')",0.501434326171875,8192,65536
1436,359,0,"('tdea', 'aes256')",0.5016250610351562,8192,65536
1437,359,1,"('tdea', 'aes256')",0.5011978149414062,8192,65536
1438,359,2,"('tdea', 'aes256')",0.49845123291015625,8192,65536
1439,359,3,"('tdea', 'aes256')",0.501434326171875,8192,65536
1440,360,0,"('tdea', 'aes256')",0.49906158447265625,8192,65536
1441,360,1,"('tdea', 'aes256')",0.50103759765625,8192,65536
1442,360,2,"('tdea', 'aes256')",0.49782562255859375,8192,65536
1443,360,3,"('tdea', 'aes256')",0.502197265625,8192,65536
1444,361,0,"('tdea', 'aes256')",0.5016250610351562,8192,65536
1445,361,1,"('tdea', 'aes256')",0.5011978149414062,8192,65536
1446,361,2,"('tdea', 'aes256')",0.49845123291015625,8192,65536
1447,361,3,"('tdea', 'aes256')",0.501434326171875,8192,65536
1448,362,0,"('tdea', 'aes256')",0.5016250610351562,8192,65536
1449,362,1,"('tdea', 'aes256')",0.5011978149414062,8192,65536
1450,362,2,"('tdea', 'aes256')",0.49845123291015625,8192,65536
1451,362,3,"('tdea', 'aes256')",0.501434326171875,8192,65536
1452,363,0,"('tdea', 'aes256')",0.5016250610351562,8192,65536
1453,363,1,"('tdea', 'aes256')",0.5011978149414062,8192,65536
1454,363,2,"('tdea', 'aes256')",0.49845123291015625,8192,65536
1455,363,3,"('tdea', 'aes256')",0.501434326171875,8192,65536
1456,364,0,"('tdea', 'aes256')",0.5016250610351562,8192,65536
1457,364,1,"('tdea', 'aes256')",0.5011978149414062,8192,65536
1458,364,2,"('tdea', 'aes256')",0.49845123291015625,8192,65536
1459,364,3,"('tdea', 'aes256')",0.501434326171875,8192,65536
1460,365,0,"('tdea', 'aes256')",0.5016250610351562,8192,65536
1461,365,1,"('tdea', 'aes256')",0.5011978149414062,8192,65536
1462,365,2,"('tdea', 'aes256')",0.49845123291015625,8192,65536
1463,365,3,"('tdea', 'aes256')",0.501434326171875,8192,65536
1464,366,0,"('tdea', 'aes256')",0.5016250610351562,8192,65536
